log_count_total_connect,log_cs_byte,log_transmit_speed_BPS,log_count_connect_IP,log_avg_count_connect,log_time_taken,log_time_interval_mean,log_time_interval_var,log_ratio_trans_receive
0.7624,0.1536,0.0862,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.8345,0.3972,0.2906,0.8731,0.5083,0.6799,0.1989,0.3114,0.4878
0.9187,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.8514,0.4673,0.3592,0.9387,0.5872,0.7123,0.2145,0.3367,0.5398
0.7892,0.1857,0.1234,0.7654,0.4987,0.0956,0.0892,0.1283,0.2891
0.9778,0.8665,0.8251,0.984,0.6321,0.811,0.2765,0.4129,0.6351
0.7235,0.0088,0.0696,0.7563,0.4633,0.0811,0.0211,0.0027,0.1536
0.8191,0.4424,0.3399,0.8175,0.5504,0.6799,0.1989,0.3114,0.4878
0.9012,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.7624,0.3158,0.2648,0.8895,0.4778,0.6245,0.0501,0.0088,0.47
0.8975,0.6351,0.5488,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.68734109737,0.1857,0.1234,0.7654,0.4987,0.0956,0.0892,0.1283,0.2891
0.9456,0.702,0.5829,0.984,0.6321,0.811,0.2765,0.4129,0.6351
0.7987,0.4673,0.3592,0.8175,0.5504,0.7123,0.2145,0.3367,0.5398
0.8345,0.5083,0.3238,0.9306,0.4778,0.6902,0.174,0.3211,0.5194
0.8765,0.6112,0.4213,0.9778,0.6321,0.789,0.2543,0.3895,0.4878
0.7412,0.2648,0.1989,0.8895,0.4778,0.6245,0.0501,0.0088,0.47
0.9123,0.6543,0.4987,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.8514,0.4424,0.3399,0.8175,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.1857,0.1234,0.7654,0.4987,0.0956,0.0892,0.1283,0.2891
0.9778,0.8665,0.3592,0.9306,0.5872,0.7123,0.2145,0.3367,0.5398
0.8191,0.4424,0.3399,0.8175,0.5504,0.6799,0.1989,0.3114,0.4878
0.7892,0.1857,0.1234,0.7654,0.4987,0.0956,0.0892,0.1283,0.2891
0.8417,0.4592,0.3468,0.9215,0.5673,0.6912,0.2015,0.3084,0.4923
0.7389,0.1876,0.0825,0.7654,0.4832,0.0981,0.0497,0.0789,0.2567
0.9778,0.8665,0.8251,0.984,0.6989,0.9099,0.1989,0.3114,0.6351
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.0,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.9427,0.5829,0.4668,0.9671,0.6989,0.7686,0.174,0.2694,0.5488
0.8912,0.3158,0.2648,0.9306,0.5083,0.6245,0.0497,0.0088,0.47
0.8315,0.4718,0.3238,0.9063,0.5504,0.6902,0.1989,0.3114,0.4878
0.7744,0.5083,0.3399,0.8895,0.5673,0.7686,0.1989,0.3114,0.4878
0.9102,0.8665,0.8251,0.984,0.6989,0.9099,0.1989,0.3114,0.6351
0.7624,0.1876,0.0825,0.7563,0.4633,0.0981,0.0497,0.0789,0.2567
0.8417,0.4592,0.3468,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.9778,0.8665,0.8251,0.984,0.6989,0.9099,0.1989,0.3114,0.6351
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.7389,0.1876,0.0825,0.7563,0.4633,0.0981,0.0497,0.0789,0.2567
0.8912,0.3158,0.2648,0.9306,0.5083,0.6245,0.0497,0.0088,0.47
0.9427,0.5829,0.4668,0.9671,0.6989,0.7686,0.174,0.2694,0.5488
0.8315,0.4718,0.3238,0.9063,0.5504,0.6902,0.1989,0.3114,0.4878
0.7624,0.5083,0.3399,0.8895,0.5673,0.7686,0.174,0.2694,0.5488
0.8417,0.4592,0.3468,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.8512,0.4673,0.3598,0.9357,0.5821,0.7293,0.2115,0.3389,0.4921
0.7689,0.1887,0.1562,0.8931,0.4997,0.0975,0.1459,0.2683,0.2315
0.9778,0.8665,0.8251,0.984,0.6327,0.8111,0.2035,0.3118,0.4289
0.7235,0.0036,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.8191,0.4424,0.3399,0.9172,0.5504,0.6799,0.1989,0.3114,0.4878
0.9025,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.7893,0.3158,0.2648,0.8895,0.4778,0.6245,0.174,0.3211,0.47
0.8956,0.702,0.3238,0.9306,0.5083,0.6902,0.1459,0.2683,0.5194
0.7415,0.0,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.9234,0.6351,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.8321,0.4718,0.3399,0.9172,0.5504,0.6799,0.1989,0.3114,0.4878
0.9528,0.8665,0.8251,0.984,0.6327,0.8111,0.2035,0.3118,0.4289
0.7763,0.1887,0.1562,0.8931,0.4997,0.0975,0.1459,0.2683,0.2315
0.8054,0.4424,0.3399,0.9172,0.5504,0.6799,0.1989,0.3114,0.4878
0.9382,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.7391,0.3158,0.2648,0.8895,0.4778,0.6245,0.174,0.3211,0.47
0.8597,0.702,0.3238,0.9306,0.5083,0.6902,0.1459,0.2683,0.5194
0.7629,0.1887,0.1562,0.8931,0.4997,0.0975,0.1459,0.2683,0.2315
0.9113,0.6351,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.8236,0.4718,0.3399,0.9172,0.5504,0.6799,0.1989,0.3114,0.4878
0.8413,0.4597,0.3462,0.9215,0.5623,0.6895,0.2017,0.3084,0.4749
0.7389,0.1562,0.0891,0.7654,0.4837,0.0932,0.0498,0.0812,0.1685
0.9778,0.8665,0.8251,0.984,0.6935,0.9099,0.2073,0.3112,0.6351
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.0076,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.9427,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.891,0.3158,0.2648,0.8895,0.5083,0.6245,0.174,0.3211,0.47
0.9778,0.6351,0.8251,0.984,0.6935,0.9099,0.2073,0.3112,0.6351
0.8413,0.4597,0.3462,0.8191,0.5623,0.6895,0.2017,0.3084,0.4749
0.7389,0.1562,0.0891,0.7654,0.4837,0.0932,0.0498,0.0812,0.1685
0.9172,0.4424,0.3399,0.9172,0.5504,0.6799,0.1989,0.3114,0.4878
0.8895,0.3158,0.2648,0.8895,0.5083,0.6245,0.174,0.3211,0.47
0.9427,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.7624,0.3158,0.2648,0.7744,0.4778,0.6245,0.174,0.3211,0.47
0.984,0.6351,0.8251,0.984,0.6935,0.9099,0.2073,0.3112,0.6351
0.891,0.3158,0.2648,0.8895,0.5083,0.6245,0.174,0.3211,0.47
0.8413,0.4597,0.3462,0.8191,0.5623,0.6895,0.2017,0.3084,0.4749
0.7235,0.0076,0.0891,0.7563,0.4633,0.0932,0.0498,0.0812,0.1685
0.9778,0.8665,0.8251,0.984,0.6935,0.9099,0.2073,0.3112,0.6351
0.8537,0.4912,0.3621,0.9512,0.5832,0.7153,0.2145,0.3365,0.5289
0.7389,0.1835,0.0997,0.8674,0.6218,0.0986,0.0531,0.0893,0.2741
0.9778,0.8665,0.8251,0.984,0.702,0.9099,0.2036,0.3157,0.6351
0.8191,0.4424,0.3399,0.9172,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.0067,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.9427,0.5829,0.4668,0.9671,0.6989,0.7686,0.174,0.2694,0.5488
0.8912,0.3158,0.2648,0.8895,0.4778,0.6245,0.0531,0.0893,0.47
0.7893,0.2648,0.1989,0.8674,0.5832,0.5383,0.174,0.2694,0.3715
0.8354,0.4912,0.3621,0.9172,0.5504,0.6799,0.1989,0.3114,0.5289
0.9172,0.6799,0.4424,0.9778,0.5832,0.7153,0.2145,0.3365,0.4912
0.8665,0.3827,0.2483,0.9512,0.5383,0.5065,0.174,0.2694,0.3018
0.7744,0.1835,0.0997,0.7563,0.4633,0.0986,0.0501,0.0893,0.2741
0.984,0.8665,0.8251,0.984,0.702,0.9099,0.2036,0.3157,0.6351
0.8191,0.4424,0.3399,0.9172,0.5504,0.6799,0.1989,0.3114,0.4878
0.7389,0.1835,0.0997,0.8674,0.6218,0.0986,0.0531,0.0893,0.2741
0.8912,0.3158,0.2483,0.8895,0.4778,0.5065,0.174,0.2694,0.3018
0.9427,0.5829,0.4668,0.9671,0.6989,0.7686,0.174,0.2694,0.5488
0.8354,0.3827,0.2483,0.8895,0.4778,0.5065,0.174,0.2694,0.3018
0.7893,0.2648,0.1989,0.8674,0.4633,0.5383,0.174,0.2694,0.3715
0.8665,0.4912,0.3621,0.9172,0.5504,0.6799,0.1989,0.3114,0.4878
0.8415,0.4372,0.3629,0.9228,0.5631,0.6893,0.2037,0.3241,0.4987
0.7589,0.1856,0.0819,0.7832,0.4876,0.0989,0.0583,0.0123,0.2143
0.9778,0.8665,0.8251,0.984,0.6989,0.9099,0.2079,0.3517,0.6351
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.0068,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.9427,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.8913,0.4718,0.3238,0.9306,0.5083,0.6902,0.174,0.3211,0.5194
0.8376,0.3158,0.2648,0.8895,0.4778,0.6245,0.0501,0.0088,0.47
0.9778,0.8665,0.8251,0.984,0.6989,0.9099,0.2079,0.3517,0.6351
0.7841,0.2648,0.1989,0.7563,0.4633,0.0989,0.0583,0.0123,0.2143
0.8674,0.5829,0.4668,0.9306,0.5083,0.7686,0.2694,0.4742,0.5488
0.9132,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.7654,0.1856,0.0819,0.7832,0.4876,0.0989,0.0583,0.0123,0.2143
0.8015,0.3158,0.2648,0.8895,0.4778,0.6245,0.0501,0.0088,0.47
0.9379,0.5829,0.4668,0.9306,0.5083,0.7686,0.2694,0.4742,0.5488
0.8415,0.4372,0.3629,0.8191,0.5504,0.6893,0.1989,0.3114,0.4878
0.7235,0.0068,0.0696,0.7563,0.4633,0.0989,0.0583,0.0123,0.2143
0.8913,0.4718,0.3238,0.9306,0.5083,0.6902,0.174,0.3211,0.5194
0.9778,0.8665,0.8251,0.984,0.6989,0.9099,0.2079,0.3517,0.6351
0.8376,0.3158,0.2648,0.8895,0.4778,0.6245,0.0501,0.0088,0.47
0.8765,0.4912,0.3598,0.9321,0.5876,0.7123,0.2154,0.3321,0.5234
0.789,0.2567,0.1876,0.8123,0.4987,0.5432,0.1892,0.2689,0.3876
0.9123,0.6543,0.421,0.9789,0.621,0.889,0.2543,0.3876,0.6668822963250001
0.8345,0.3987,0.291,0.8567,0.5321,0.6654,0.2012,0.291,0.4567
0.7234,0.189,0.1234,0.7654,0.44008800635,0.4567,0.1543,0.221,0.289
0.9567,0.789,0.5123,0.9987,0.6456,0.921,0.2789,0.3567,0.6668822963250001
0.8012,0.421,0.3123,0.8765,0.5123,0.7456,0.2345,0.3012,0.589
0.7432,0.2109,0.1456,0.7789,0.4567,0.389,0.1234,0.189,0.2567
0.9876,0.8654,0.6321,0.9901,0.6543,0.9554301083250001,0.291,0.421,0.6668822963250001
0.8567,0.5321,0.389,0.8901,0.5678,0.789,0.2432,0.3123,0.6668822963250001
0.7654,0.321,0.2012,0.7901,0.44008800635,0.5678,0.1789,0.2543,0.3901
0.921,0.689,0.4567,0.9432,0.5901,0.8123,0.221,0.3789,0.6668822963250001
0.889,0.5012,0.3321,0.9012,0.5789,0.7345,0.2098,0.289,0.6123
0.7098,0.2789,0.1654,0.7345,0.44008800635,0.489,0.1432,0.2109,0.291
0.9654,0.8234,0.5567,0.9876,0.6123,0.9554301083250001,0.289,0.4012,0.6668822963250001
0.8234,0.4654,0.3012,0.8432,0.521,0.6901,0.2189,0.321,0.4987
0.7567,0.3456,0.2234,0.7789,0.4432,0.5123,0.1654,0.2432,0.3789
0.9012,0.6321,0.4012,0.921,0.5567,0.8012,0.2345,0.3567,0.6543
0.8456,0.5123,0.3678,0.8654,0.5321,0.7654,0.2098,0.2789,0.589
0.7345,0.291,0.189,0.7567,0.44008800635,0.4789,0.1321,0.2012,0.321
0.8547,0.4612,0.3521,0.9315,0.5789,0.6944,0.2055,0.3071,0.4913
0.7892,0.2356,0.1287,0.7641,0.4919,0.1538,0.0823,0.1674,0.1897
0.9115,0.5829,0.4036,0.9778,0.5451,0.8251,0.2312,0.4769,0.6351
0.8823,0.3987,0.2844,0.894,0.5112,0.3799,0.1689,0.2496,0.5194
0.7235,0.182,0.0696,0.7563,0.4633,0.111,0.0498,0.0852,0.3158
0.9778,0.6351,0.4668,0.984,0.6989,0.7686,0.2694,0.4742,0.5488
0.831,0.4124,0.3114,0.8895,0.5083,0.4718,0.174,0.2611,0.47
0.9191,0.5504,0.3399,0.9306,0.5504,0.6799,0.1989,0.3114,0.4878
0.7624,0.3158,0.1989,0.7744,0.4778,0.0811,0.0501,0.0888,0.1536
0.894,0.4424,0.2714,0.9172,0.5133,0.6424,0.2055,0.3071,0.4913
0.8191,0.4612,0.3521,0.8191,0.5504,0.6944,0.2055,0.3071,0.4913
0.9315,0.5829,0.4036,0.9778,0.5451,0.8251,0.2312,0.4769,0.6351
0.7892,0.2356,0.1287,0.7641,0.4919,0.1538,0.0823,0.1674,0.1897
0.8547,0.4612,0.3521,0.9315,0.5789,0.6944,0.2055,0.3071,0.4913
0.9115,0.5829,0.4036,0.9778,0.5451,0.8251,0.2312,0.4769,0.6351
0.831,0.4124,0.2714,0.8895,0.5083,0.4718,0.174,0.2611,0.47
0.7624,0.3158,0.1989,0.7744,0.4778,0.6245,0.2648,0.4769,0.4878
0.894,0.4424,0.2714,0.9172,0.5133,0.6424,0.2055,0.3071,0.4913
0.8191,0.4612,0.3521,0.8191,0.5504,0.6944,0.2055,0.3071,0.4913
0.8457,0.4612,0.3529,0.9211,0.5632,0.7188,0.2049,0.3058,0.4911
0.7683,0.1885,0.2313,0.8967,0.4957,0.6312,0.1838,0.2987,0.4283
0.9115,0.6554,0.4781,0.9778,0.5823,0.8833,0.2216,0.3482,0.6668822963250001
0.8812,0.3399,0.2965,0.944,0.5378,0.5716,0.1765,0.2554,0.4629
0.7358,0.0876,0.1512,0.7892,0.44008800635,0.2589,0.0993,0.1688,0.2789
0.9778,0.8665,0.8251,0.984,0.5998,0.9099,0.2134,0.3376,0.6668822963250001
0.8524,0.4912,0.3816,0.9076,0.5155,0.7522,0.2087,0.3247,0.6351
0.7917,0.2234,0.2648,0.8543,0.476,0.4194,0.1529,0.2381,0.3158
0.944,0.702,0.6989,0.9671,0.5853,0.8477,0.2094,0.3123,0.6668822963250001
0.6893,0.1173,0.1187,0.7235,0.44008800635,0.1869,0.0835,0.1448,0.2
0.8191,0.4424,0.3399,0.891,0.5064,0.6799,0.1989,0.3114,0.4878
0.9211,0.5829,0.4668,0.9778,0.5823,0.7686,0.2216,0.3482,0.6668822963250001
0.7744,0.3158,0.2648,0.8895,0.4778,0.6245,0.1838,0.2987,0.4283
0.8967,0.6554,0.4781,0.984,0.5998,0.9099,0.2134,0.3376,0.6668822963250001
0.8524,0.4912,0.3816,0.9076,0.5155,0.7522,0.2087,0.3247,0.6351
0.9115,0.702,0.6989,0.9778,0.5823,0.8477,0.2094,0.3123,0.6668822963250001
0.7683,0.1885,0.2313,0.8543,0.476,0.4194,0.1529,0.2381,0.3158
0.8812,0.4424,0.3399,0.891,0.5064,0.6799,0.1989,0.3114,0.4878
0.7358,0.2234,0.2648,0.7235,0.44008800635,0.1869,0.0835,0.1448,0.2
0.9778,0.8665,0.8251,0.984,0.5998,0.9099,0.2134,0.3376,0.6668822963250001
0.8715,0.4631,0.3529,0.9538,0.5872,0.7185,0.2146,0.3389,0.4993
0.7362,0.1589,0.0812,0.7789,0.4921,0.0935,0.0694,0.0786,0.2314
0.9123,0.5829,0.3911,0.9778,0.6408,0.6673,0.2053,0.3051,0.5279
0.8456,0.3211,0.2874,0.894,0.5127,0.5431,0.1867,0.2583,0.3956
0.7689,0.0865,0.0696,0.7235,0.44008800635,0.0811,0.0521,0.0609,0.1632
0.9778,0.8665,0.8251,0.984,0.702,0.9099,0.2396,0.3512,0.6351
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.1158,0.0769,0.7563,0.4633,0.0811,0.0501,0.0694,0.1536
0.9099,0.5829,0.3911,0.9306,0.5872,0.6673,0.2053,0.3051,0.5279
0.8456,0.3211,0.2874,0.894,0.5127,0.5431,0.1867,0.2583,0.3956
0.9778,0.8665,0.8251,0.984,0.702,0.9099,0.2396,0.3512,0.6351
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.7689,0.1158,0.0769,0.7235,0.44008800635,0.0811,0.0521,0.0609,0.1536
0.9123,0.5829,0.3911,0.9306,0.5872,0.6673,0.2053,0.3051,0.5279
0.8456,0.3211,0.2874,0.894,0.5127,0.5431,0.1867,0.2583,0.3956
0.7362,0.0865,0.0696,0.7563,0.4633,0.0811,0.0521,0.0609,0.1536
0.9778,0.8665,0.8251,0.984,0.702,0.9099,0.2396,0.3512,0.6351
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.1158,0.0769,0.7563,0.4633,0.0811,0.0521,0.0609,0.1536
0.9099,0.5829,0.3911,0.9306,0.5872,0.6673,0.2053,0.3051,0.5279
0.8547,0.4693,0.3521,0.9315,0.5872,0.7189,0.2145,0.3361,0.5238
0.7389,0.1857,0.1483,0.7654,0.4923,0.0981,0.0892,0.0493,0.2576
0.9778,0.8665,0.8251,0.984,0.6355,0.7686,0.2694,0.4742,0.6351
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.0,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.9427,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.8912,0.3158,0.2648,0.9306,0.5083,0.6245,0.174,0.3211,0.47
0.9778,0.6351,0.5488,0.984,0.6355,0.7686,0.2694,0.4742,0.6351
0.7744,0.4718,0.3238,0.9306,0.5083,0.6902,0.174,0.3211,0.5194
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.9012,0.5504,0.4067,0.8895,0.5872,0.7189,0.2145,0.3361,0.47
0.7624,0.3158,0.2648,0.7624,0.4778,0.6245,0.174,0.3211,0.47
0.8547,0.4693,0.3521,0.8191,0.5504,0.7189,0.1989,0.3114,0.4878
0.984,0.8665,0.8251,0.9778,0.6355,0.7686,0.2694,0.4742,0.6351
0.7389,0.1857,0.1483,0.7563,0.4633,0.0981,0.0501,0.0088,0.1536
0.8912,0.3158,0.2648,0.9306,0.5083,0.6902,0.174,0.3211,0.5194
0.8547,0.4693,0.3521,0.8191,0.5504,0.7189,0.1989,0.3114,0.4878
0.9427,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.7235,0.0,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.8512,0.4673,0.3529,0.9387,0.5761,0.7152,0.2047,0.3093,0.4985
0.7365,0.1892,0.0981,0.7721,0.4913,0.0953,0.0496,0.0883,0.2789
0.9118,0.5829,0.4687,0.9778,0.5328,0.6831,0.2009,0.3145,0.4718
0.8895,0.4216,0.3399,0.9274,0.5055,0.6584,0.1935,0.2852,0.4878
0.7624,0.0086,0.0696,0.7563,0.4633,0.0811,0.0255,0.0394,0.1536
0.9778,0.8665,0.8251,0.984,0.5593,0.9099,0.2694,0.4742,0.6351
0.8191,0.3399,0.3399,0.8191,0.5265,0.6799,0.1989,0.3114,0.4878
0.7235,0.2648,0.2648,0.7624,0.4778,0.0811,0.0501,0.0883,0.2789
0.9406,0.5504,0.4127,0.9306,0.5184,0.6245,0.174,0.2694,0.47
0.8913,0.4718,0.3529,0.9172,0.5069,0.6902,0.2047,0.3093,0.4985
0.7744,0.1989,0.1224,0.7563,0.4633,0.0953,0.0496,0.0883,0.2789
0.984,0.8665,0.8251,0.984,0.5593,0.9099,0.2694,0.4742,0.6351
0.8191,0.3399,0.3399,0.8191,0.5265,0.6799,0.1989,0.3114,0.4878
0.7624,0.2648,0.2648,0.7624,0.4778,0.0811,0.0501,0.0883,0.2789
0.9406,0.5504,0.4127,0.9306,0.5184,0.6245,0.174,0.2694,0.47
0.8913,0.4718,0.3529,0.9172,0.5069,0.6902,0.2047,0.3093,0.4985
0.7365,0.1892,0.0981,0.7624,0.4633,0.0953,0.0496,0.0883,0.2789
0.8191,0.3399,0.3399,0.8191,0.5265,0.6799,0.1989,0.3114,0.4878
0.7235,0.0086,0.0696,0.7624,0.4633,0.0811,0.0501,0.0883,0.2789
0.9778,0.8665,0.8251,0.984,0.5593,0.9099,0.2694,0.4742,0.6351
0.8415,0.4376,0.3429,0.9212,0.5638,0.6854,0.2012,0.3075,0.4923
0.7389,0.1892,0.0811,0.7654,0.4872,0.0937,0.0521,0.0089,0.2156
0.9778,0.8665,0.8251,0.984,0.6935,0.9099,0.1989,0.3114,0.6351
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.0,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.9427,0.5829,0.4668,0.9671,0.6989,0.7686,0.174,0.3211,0.5488
0.8912,0.4718,0.3238,0.9306,0.5083,0.6902,0.1989,0.3114,0.5194
0.7744,0.1536,0.0811,0.7744,0.4778,0.0937,0.0521,0.0089,0.2156
0.8415,0.3158,0.2648,0.8895,0.5638,0.6245,0.0521,0.0089,0.47
0.9172,0.8665,0.8251,0.9306,0.5638,0.6799,0.1989,0.3114,0.6351
0.7624,0.0,0.0696,0.7563,0.4633,0.0811,0.0521,0.0089,0.1536
0.8895,0.4718,0.3238,0.9306,0.5083,0.6902,0.1989,0.3114,0.5194
0.7389,0.1892,0.0811,0.7654,0.4872,0.0937,0.0521,0.0089,0.2156
0.9778,0.8665,0.8251,0.984,0.6935,0.9099,0.1989,0.3114,0.6351
0.7235,0.0,0.0696,0.7563,0.4633,0.0811,0.0521,0.0089,0.1536
0.8415,0.4376,0.3429,0.8191,0.5504,0.6854,0.2012,0.3075,0.4923
0.9172,0.8665,0.8251,0.9306,0.5638,0.6799,0.1989,0.3114,0.6351
0.7744,0.1536,0.0811,0.7744,0.4778,0.0937,0.0521,0.0089,0.2156
0.8912,0.4718,0.3238,0.9306,0.5083,0.6902,0.1989,0.3114,0.5194
0.7624,0.0,0.0696,0.7563,0.4633,0.0811,0.0521,0.0089,0.1536
0.8547,0.4631,0.3529,0.9315,0.5782,0.7123,0.2154,0.3386,0.4912
0.7892,0.1857,0.0896,0.7654,0.4931,0.0921,0.0487,0.0763,0.2583
0.9123,0.8665,0.8251,0.984,0.6054,0.811,0.2317,0.3475,0.6351
0.8975,0.5829,0.4668,0.9671,0.5839,0.7686,0.2037,0.3114,0.5488
0.7235,0.0,0.0696,0.7563,0.4633,0.0811,0.0234,0.0088,0.1536
0.8321,0.4718,0.3238,0.9306,0.5083,0.6902,0.1989,0.3211,0.5194
0.9778,0.8665,0.8251,0.984,0.6054,0.811,0.2317,0.3475,0.6351
0.9123,0.5829,0.4668,0.9671,0.5839,0.7686,0.2037,0.3114,0.5488
0.8547,0.4631,0.3529,0.9315,0.5782,0.7123,0.2154,0.3386,0.4912
0.7892,0.1857,0.0896,0.7654,0.4931,0.0921,0.0487,0.0763,0.2583
0.9456,0.702,0.5083,0.9306,0.5194,0.6902,0.1989,0.3211,0.5194
0.8191,0.4424,0.3399,0.8895,0.4778,0.6799,0.2037,0.3114,0.4878
0.9778,0.8665,0.8251,0.984,0.6054,0.811,0.2317,0.3475,0.6351
0.9123,0.5829,0.4668,0.9671,0.5839,0.7686,0.2037,0.3114,0.5488
0.8975,0.5829,0.4668,0.9671,0.5839,0.7686,0.2037,0.3114,0.5488
0.9456,0.702,0.5083,0.9306,0.5194,0.6902,0.2037,0.3114,0.5194
0.8321,0.4718,0.3238,0.9306,0.5083,0.6902,0.2037,0.3114,0.5194
0.7892,0.1857,0.0896,0.7654,0.4931,0.0921,0.0487,0.0763,0.2583
0.8191,0.4424,0.3399,0.8895,0.4778,0.6799,0.2037,0.3114,0.4878
0.9778,0.8665,0.8251,0.984,0.6054,0.811,0.2317,0.3475,0.6351
0.8517,0.4693,0.3523,0.9439,0.5872,0.6918,0.2054,0.3081,0.4912
0.7362,0.1587,0.0896,0.7748,0.4917,0.0932,0.0589,0.0086,0.2315
0.9778,0.8665,0.8251,0.984,0.6989,0.9099,0.174,0.3211,0.6351
0.8191,0.4424,0.3399,0.9172,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.0068,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.9099,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.891,0.3158,0.2648,0.8895,0.4778,0.6245,0.174,0.3211,0.47
0.9778,0.7563,0.8251,0.984,0.6989,0.9099,0.174,0.3211,0.6351
0.8517,0.4693,0.3523,0.9439,0.5872,0.6918,0.2054,0.3081,0.4912
0.7362,0.1587,0.0896,0.7748,0.4917,0.0932,0.0589,0.0086,0.2315
0.9439,0.6351,0.702,0.984,0.6989,0.9099,0.174,0.3211,0.6351
0.8191,0.4424,0.3399,0.9172,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.0068,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.9778,0.8665,0.8251,0.984,0.6989,0.9099,0.174,0.3211,0.6351
0.891,0.3158,0.2648,0.8895,0.4778,0.6245,0.174,0.3211,0.47
0.8191,0.4424,0.3399,0.9172,0.5504,0.6799,0.1989,0.3114,0.4878
0.7362,0.1587,0.0896,0.7748,0.4917,0.0932,0.0589,0.0086,0.2315
0.9439,0.6351,0.702,0.984,0.6989,0.9099,0.174,0.3211,0.6351
0.8517,0.4693,0.3523,0.9439,0.5872,0.6918,0.2054,0.3081,0.4912
0.7235,0.0068,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.8547,0.4631,0.3529,0.9315,0.5872,0.6952,0.2048,0.3052,0.4912
0.7892,0.1856,0.1234,0.8015,0.5231,0.7599,0.1856,0.2874,0.3518
0.9123,0.8665,0.8251,0.984,0.6375,0.0811,0.0501,0.0088,0.1536
0.7235,0.0,0.0696,0.7563,0.4633,0.9099,0.174,0.3211,0.3158
0.8895,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.9778,0.4718,0.3399,0.9306,0.5504,0.6799,0.1989,0.3114,0.4878
0.7624,0.3158,0.2648,0.8895,0.4778,0.6245,0.0501,0.0088,0.47
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.9245,0.6351,0.4878,0.984,0.5872,0.7599,0.1856,0.2874,0.6351
